Date,Temp,Dew Point,Relative Humidity,Wind Direction ,Windspeed,Pressure at the Station
3/28/2018 11:00,-7.4,-14.9,55,36,4,97.72
3/28/2018 12:00,-6.2,-14.8,50,26,7,97.74
3/28/2018 13:00,-5,-16.3,41,28,3,97.75
3/28/2018 14:00,-4.9,-15.6,43,25,8,97.76
3/28/2018 15:00,-5.7,-11.8,62,25,13,97.78
3/28/2018 16:00,-5.8,-11.3,65,25,11,97.82
3/28/2018 17:00,-6.4,-11.6,67,25,10,97.84
3/28/2018 18:00,-7,-11.5,70,23,7,97.86
3/28/2018 19:00,-7.7,-11.1,77,24,5,97.91
3/28/2018 20:00,-8.2,-10.7,82,23,3,97.96
3/28/2018 21:00,-8.3,-10.4,85,10,5,98.01
3/28/2018 22:00,-8.2,-13.1,68,5,4,98.07
3/28/2018 23:00,-8.9,-16.9,52,9,3,98.15
3/29/2018 0:00,-10.9,-20,47,15,12,98.22
3/29/2018 1:00,-11.9,-20.5,49,14,8,98.25
3/29/2018 2:00,-12.8,-21.2,50,12,8,98.27
3/29/2018 3:00,-13.2,-21.2,51,7,4,98.28
3/29/2018 4:00,-13.5,-21.2,52,9,2,98.3
3/29/2018 5:00,-14,-21.2,54,0,1,98.33
3/29/2018 6:00,-14.8,-21.4,57,17,6,98.35
3/29/2018 7:00,-15.4,-22.1,56,16,7,98.37
3/29/2018 8:00,-14.7,-22.7,51,14,6,98.37
3/29/2018 9:00,-13.7,-22.5,48,18,8,98.39
3/29/2018 10:00,-12.7,-22.6,43,17,7,98.41
3/29/2018 11:00,-11.1,-21.9,41,12,6,98.39
3/29/2018 12:00,-9.9,-21.8,37,16,4,98.37
3/29/2018 13:00,-8.9,-21.5,35,10,8,98.35
3/29/2018 14:00,-7.7,-20.8,34,13,6,98.31
3/29/2018 15:00,-7.2,-20.4,34,16,7,98.3
3/29/2018 16:00,-6.9,-19.7,35,7,8,98.26
3/29/2018 17:00,-6.7,-19.7,35,9,5,98.28
3/29/2018 18:00,-7.9,-19.2,40,20,10,98.32
3/29/2018 19:00,-9.2,-19.4,43,7,2,98.35
3/29/2018 20:00,-10.9,-20.5,45,4,8,98.42
3/29/2018 21:00,-11.5,-21.4,44,7,7,98.49
3/29/2018 22:00,-11.7,-21.9,42,9,5,98.55
3/29/2018 23:00,-12.1,-22.2,43,15,3,98.61
3/30/2018 0:00,-13.5,-22.5,46,10,2,98.67
3/30/2018 1:00,-15.8,-22.2,58,35,5,98.71
3/30/2018 2:00,-17.7,-22.9,64,1,5,98.76
3/30/2018 3:00,-20.5,-24.4,71,33,4,98.82
3/30/2018 4:00,-21.3,-25.3,70,36,6,98.9
3/30/2018 5:00,-22.3,-25.9,73,36,5,98.98
3/30/2018 6:00,-23.5,-27.1,73,35,5,99.06
3/30/2018 7:00,-22.2,-26.8,66,7,2,99.11
3/30/2018 8:00,-18.8,-26.4,51,0,1,99.15
3/30/2018 9:00,-16.5,-26.3,43,19,3,99.2
3/30/2018 10:00,-14.1,-26.1,35,23,1,99.21
3/30/2018 11:00,-11.7,-26.4,28,16,2,99.22
3/30/2018 12:00,-11.2,-26.1,28,10,3,99.2
3/30/2018 13:00,-9.2,-24.8,27,17,2,99.19
3/30/2018 14:00,-8.9,-24.5,27,20,5,99.16
3/30/2018 15:00,-7.2,-24.9,23,29,2,99.15
3/30/2018 16:00,-7.5,-23.8,26,17,4,99.12
3/30/2018 17:00,-7.3,-24.8,23,19,2,99.1
3/30/2018 18:00,-7.9,-23.6,27,21,4,99.06
3/30/2018 19:00,-9.8,-23.2,33,19,4,99.04
3/30/2018 20:00,-11,-22,40,20,5,99.04
3/30/2018 21:00,-14.2,-22.1,51,18,4,99.03
3/30/2018 22:00,-16.4,-22.8,58,20,4,99
3/30/2018 23:00,-17.9,-23.9,59,25,3,98.96
3/31/2018 0:00,-18.9,-24.3,62,24,1,98.94
3/31/2018 1:00,-19.6,-24.6,64,23,3,98.89
3/31/2018 2:00,-18.4,-22.7,69,20,7,98.87
3/31/2018 3:00,-19.1,-22.1,77,20,9,98.83
3/31/2018 4:00,-20.1,-22.4,82,19,8,98.8
3/31/2018 5:00,-20.4,-22.8,81,20,7,98.79
3/31/2018 6:00,-20.8,-23.1,82,20,9,98.77
3/31/2018 7:00,-20,-22.9,78,21,10,98.74
3/31/2018 8:00,-18.2,-22.2,71,22,12,98.71
3/31/2018 9:00,-15.3,-21.6,59,23,5,98.7
3/31/2018 10:00,-11.4,-21.3,44,0,1,98.67
3/31/2018 11:00,-8.7,-18.9,44,23,4,98.62
3/31/2018 12:00,-5.6,-18.6,35,21,2,98.56
3/31/2018 13:00,-4.1,-17.8,34,21,4,98.5
3/31/2018 14:00,-2.6,-18.2,29,23,2,98.42
3/31/2018 15:00,-1.5,-17.3,29,23,3,98.34
3/31/2018 16:00,-0.7,-19.5,23,30,2,98.26
3/31/2018 17:00,-1.4,-18.4,26,36,8,98.19
3/31/2018 18:00,-1.9,-19.6,24,1,7,98.14
3/31/2018 19:00,-4,-17.2,35,28,2,98.09
3/31/2018 20:00,-7.1,-17,45,30,3,98.06
3/31/2018 21:00,-8.8,-17.3,50,33,2,98.04
3/31/2018 22:00,-9.5,-17.3,53,23,2,98.02
3/31/2018 23:00,-9.9,-17.6,53,19,2,98.01
04/01/2018 00:00,-11.8,-17.8,61,24,2,97.99
04/01/2018 01:00,-12.4,-16.6,71,19,2,98
04/01/2018 02:00,-14.8,-18.8,72,21,2,97.97
04/01/2018 03:00,-16.5,-19.7,76,20,3,97.94
04/01/2018 04:00,-18.1,-21.5,75,22,2,97.91
04/01/2018 05:00,-17.6,-19.4,86,21,3,97.9
04/01/2018 06:00,-18.6,-20.4,86,20,3,97.87
04/01/2018 07:00,-17.9,-21.3,75,21,4,97.84
04/01/2018 08:00,-14.9,-19.4,69,19,6,97.8
04/01/2018 09:00,-11.2,-18.6,54,17,2,97.76
04/01/2018 10:00,-7.6,-17.6,44,20,3,97.71
04/01/2018 11:00,-4,-18,33,18,2,97.64
04/01/2018 12:00,-2,-21,22,28,3,97.56
04/01/2018 13:00,-0.7,-20.8,20,25,3,97.49
04/01/2018 14:00,-0.2,-19.4,22,34,2,97.42
04/01/2018 15:00,0.4,-18.9,22,17,5,97.36
04/01/2018 16:00,1.3,-19.1,20,24,3,97.31
04/01/2018 17:00,0.3,-19.6,21,36,8,97.28
04/01/2018 18:00,-0.8,-18.9,24,4,7,97.27
04/01/2018 19:00,-2.5,-18.4,28,34,4,97.27
04/01/2018 20:00,-5.9,-17.3,40,34,5,97.29
04/01/2018 21:00,-3.6,-16.6,36,5,12,97.36
04/01/2018 22:00,-5.3,-15.8,44,4,9,97.45
04/01/2018 23:00,-6,-15.1,49,6,8,97.58
04/02/2018 00:00,-7,-15.4,51,7,6,97.68
04/02/2018 01:00,-8.5,-15.7,56,35,3,97.73
04/02/2018 02:00,-10.7,-16.4,63,36,2,97.75
04/02/2018 03:00,-11.2,-16,68,25,4,97.77
04/02/2018 04:00,-11.8,-16.5,68,19,2,97.78
04/02/2018 05:00,-12.1,-16.4,70,4,2,97.81
04/02/2018 06:00,-12.8,-16.8,72,,0,97.84
04/02/2018 07:00,-11.6,-16.7,66,2,1,97.89
04/02/2018 08:00,-10.8,-17,60,19,3,97.88
04/02/2018 09:00,-8.8,-16,56,17,4,97.89
04/02/2018 10:00,-6.4,-15.4,49,20,4,97.88
04/02/2018 11:00,-5.1,-12,58,1,10,97.88
04/02/2018 12:00,-3.8,-14.3,44,33,5,97.84
04/02/2018 13:00,-3.4,-14.4,42,3,10,97.81
04/02/2018 14:00,-4.7,-9.7,68,1,11,97.82
04/02/2018 15:00,-3.7,-11.9,53,2,10,97.77
04/02/2018 16:00,-3.5,-11.2,55,3,8,97.75
04/02/2018 17:00,-4.2,-9.6,66,6,4,97.74
04/02/2018 18:00,-4.2,-12.4,53,5,11,97.74
04/02/2018 19:00,-4.8,-13.6,50,6,10,97.77
04/02/2018 20:00,-5.6,-14.7,49,6,16,97.83
04/02/2018 21:00,-6.6,-14.6,53,6,12,97.88
04/02/2018 22:00,-7.6,-14.6,57,5,14,97.94
04/02/2018 23:00,-8.5,-14.6,62,4,12,97.98
04/03/2018 00:00,-9.1,-14.7,64,4,10,98.02
04/03/2018 01:00,-9.8,-13.8,73,4,9,98.04
04/03/2018 02:00,-10.6,-13.1,82,3,8,98.06
04/03/2018 03:00,-11.1,-13.8,81,2,7,98.07
04/03/2018 04:00,-11.4,-14.4,78,2,8,98.08
04/03/2018 05:00,-11.7,-14.6,79,3,9,98.08
04/03/2018 06:00,-11.9,-14.6,80,3,8,98.09
04/03/2018 07:00,-11.9,-14.6,80,3,9,98.1
04/03/2018 08:00,-11.6,-14.6,78,4,10,98.08
04/03/2018 09:00,-10.9,-15.6,68,4,9,98.07
04/03/2018 10:00,-10.5,-15.5,67,6,8,98.04
04/03/2018 11:00,-9,-17.4,50,10,3,98
04/03/2018 12:00,-8.3,-17.7,47,5,6,97.97
04/03/2018 13:00,-7.6,-17.6,45,1,9,97.92
04/03/2018 14:00,-7,-17.5,43,3,10,97.89
04/03/2018 15:00,-5.5,-18.1,36,18,5,97.82
04/03/2018 16:00,-6,-16.9,42,5,8,97.79
04/03/2018 17:00,-5.7,-17.2,40,6,6,97.78
04/03/2018 18:00,-5.9,-17.2,40,8,4,97.77
04/03/2018 19:00,-6.5,-17.6,41,7,9,97.8
04/03/2018 20:00,-8.1,-17.9,45,5,8,97.87
04/03/2018 21:00,-9.4,-18.7,47,4,7,97.93
04/03/2018 22:00,-10.6,-19.4,48,5,8,98
04/03/2018 23:00,-11.2,-19.4,51,1,5,98.06
04/04/2018 00:00,-12.4,-19.9,53,1,5,98.14
04/04/2018 01:00,-12.7,-20,55,1,7,98.21
04/04/2018 02:00,-13.3,-20.2,56,1,6,98.29
04/04/2018 03:00,-14.6,-20.4,61,35,5,98.35
04/04/2018 04:00,-15.8,-20.7,66,36,3,98.42
04/04/2018 05:00,-15.8,-20.5,67,35,5,98.46
04/04/2018 06:00,-16,-20.7,67,2,5,98.5
04/04/2018 07:00,-14.8,-20.8,60,1,6,98.55
04/04/2018 08:00,-13.2,-21,52,3,5,98.57
04/04/2018 09:00,-12.4,-21.1,48,35,9,98.57
04/04/2018 10:00,-11.5,-21.8,42,36,10,98.55
04/04/2018 11:00,-10.3,-21.3,40,1,10,98.53
04/04/2018 12:00,-9,-20.9,37,18,6,98.52
04/04/2018 13:00,-8.5,-21,36,3,12,98.5
04/04/2018 14:00,-7.6,-20,36,1,8,98.48
04/04/2018 15:00,-7.1,-20.6,33,36,10,98.48
04/04/2018 16:00,-6.6,-20.2,33,36,10,98.46
04/04/2018 17:00,-6.5,-20.3,33,4,6,98.45
04/04/2018 18:00,-6.7,-19.5,35,36,5,98.46
04/04/2018 19:00,-8.1,-19.7,39,34,4,98.48
04/04/2018 20:00,-9.4,-20.1,42,35,6,98.53
04/04/2018 21:00,-11.3,-20.5,46,35,6,98.61
04/04/2018 22:00,-13.7,-21.1,54,33,7,98.67
04/04/2018 23:00,-14.9,-21.6,57,34,8,98.74
04/05/2018 00:00,-12.5,-21.2,48,1,4,98.82
04/05/2018 01:00,-12.3,-20.9,49,35,3,98.91
04/05/2018 02:00,-12.8,-19.4,58,36,3,98.97
04/05/2018 03:00,-12.7,-20.5,52,3,4,99.04
04/05/2018 04:00,-12.3,-18.7,59,3,5,99.08
04/05/2018 05:00,-13,-18.8,62,2,6,99.12
04/05/2018 06:00,-14.2,-18.7,69,4,8,99.17
04/05/2018 07:00,-14.8,-19.3,68,4,6,99.23
04/05/2018 08:00,-13,-18.6,63,24,2,99.26
04/05/2018 09:00,-12,-19.3,55,8,6,99.26
04/05/2018 10:00,-11.3,-19.6,50,16,6,99.25
04/05/2018 11:00,-10.4,-19.7,46,5,4,99.23
04/05/2018 12:00,-9.9,-19.6,45,5,9,99.17
04/05/2018 13:00,-8.2,-19.9,38,9,5,99.13
04/05/2018 14:00,-7.2,-20.4,34,11,5,99.06
04/05/2018 15:00,-6.9,-20.9,32,16,8,99.01
04/05/2018 16:00,-6.6,-20.6,32,16,11,98.94
04/05/2018 17:00,-6.5,-20.4,32,15,11,98.9
04/05/2018 18:00,-6.8,-19.5,36,16,11,98.86
04/05/2018 19:00,-7.7,-19.4,38,14,6,98.83
04/05/2018 20:00,-9.1,-19.9,41,13,3,98.82
04/05/2018 21:00,-9.4,-19.5,43,13,3,98.76
04/05/2018 22:00,-10.3,-20.1,45,16,5,98.73
04/05/2018 23:00,-12,-20.6,49,20,1,98.69
04/06/2018 00:00,-12.4,-20.8,49,20,5,98.63
04/06/2018 01:00,-12.4,-21.1,49,16,8,98.57
04/06/2018 02:00,-13.3,-21.3,51,18,8,98.53
04/06/2018 03:00,-13.8,-21.4,53,16,5,98.47
04/06/2018 04:00,-14.5,-21.6,55,17,6,98.43
04/06/2018 05:00,-15.3,-21.7,58,15,5,98.38
04/06/2018 06:00,-15.8,-21.6,61,15,4,98.35
04/06/2018 07:00,-14.9,-21.8,56,15,5,98.3
04/06/2018 08:00,-12.8,-21.4,49,15,6,98.24
04/06/2018 09:00,-9.8,-20.3,42,14,9,98.14
04/06/2018 10:00,-7.1,-19.7,36,13,10,98.05
04/06/2018 11:00,-5.6,-19.8,32,14,16,97.95
04/06/2018 12:00,-4.2,-18.6,32,16,17,97.87
04/06/2018 13:00,-3.5,-18.3,31,15,17,97.81
04/06/2018 14:00,-2.5,-17.7,30,15,14,97.72
04/06/2018 15:00,-1.9,-18.8,26,15,15,97.62
04/06/2018 16:00,-1.4,-18.5,26,10,11,97.53
04/06/2018 17:00,-0.6,-18.4,25,13,8,97.44
04/06/2018 18:00,-0.9,-18.3,25,15,10,97.36
04/06/2018 19:00,-1.9,-18.7,26,13,6,97.32
04/06/2018 20:00,-2.7,-18.6,28,14,8,97.3
04/06/2018 21:00,-3.8,-18.6,31,13,7,97.27
04/06/2018 22:00,-5.2,-18.7,34,13,6,97.23
04/06/2018 23:00,-6.3,-18.8,37,15,7,97.18
04/07/2018 00:00,-7.1,-19.2,37,16,7,97.14
04/07/2018 01:00,-8.2,-19.7,39,15,6,97.1
04/07/2018 02:00,-8.4,-19.1,42,14,11,97.05
04/07/2018 03:00,-9.8,-19.7,44,15,9,97.02
04/07/2018 04:00,-10.2,-19.6,46,15,10,96.98
04/07/2018 05:00,-11.2,-19.9,49,16,7,96.93
04/07/2018 06:00,-12.2,-20.5,50,15,9,96.86
04/07/2018 07:00,-11.3,-20.8,46,16,7,96.82
04/07/2018 08:00,-10.7,-20.6,44,22,6,96.76
04/07/2018 09:00,-7.7,-19.9,37,29,3,96.71
04/07/2018 10:00,-5.2,-19.8,31,17,5,96.66
04/07/2018 11:00,-3,-18.9,28,14,7,96.61
04/07/2018 12:00,-1.6,-18.6,26,13,9,96.56
04/07/2018 13:00,-0.4,-18.1,25,15,10,96.51
04/07/2018 14:00,-0.2,-18,25,14,11,96.46
04/07/2018 15:00,0.5,-16.9,26,14,9,96.4
04/07/2018 16:00,0.7,-16.6,26,14,8,96.37
04/07/2018 17:00,0.9,-16.4,26,11,5,96.34
04/07/2018 18:00,0.6,-16,28,10,4,96.33
04/07/2018 19:00,-0.6,-15.7,31,8,4,96.36
04/07/2018 20:00,-2.3,-15,37,6,3,96.4
04/07/2018 21:00,-2.7,-15.2,38,5,5,96.43
04/07/2018 22:00,-4.7,-14.9,45,35,4,96.45
04/07/2018 23:00,-6.1,-15.5,47,2,4,96.45
04/08/2018 00:00,-5.6,-14.5,49,1,6,96.48
04/08/2018 01:00,-7.1,-15.3,52,36,5,96.5
04/08/2018 02:00,-9.1,-16.3,56,36,5,96.54
04/08/2018 03:00,-10.6,-16.3,63,34,4,96.58
04/08/2018 04:00,-11.4,-16.4,66,,0,96.66
04/08/2018 05:00,-12.5,-16.5,72,,0,96.71
04/08/2018 06:00,-12.8,-17.2,70,,0,96.77
04/08/2018 07:00,-10.3,-16.6,60,17,3,96.84
04/08/2018 08:00,-8.2,-16,53,19,3,96.89
04/08/2018 09:00,-5.5,-15.6,45,19,4,96.92
04/08/2018 10:00,-1.6,-15.5,34,0,1,96.94
04/08/2018 11:00,0.3,-14.2,33,24,5,96.96
04/08/2018 12:00,1.1,-15.2,28,3,7,96.97
04/08/2018 13:00,2.3,-16.4,24,5,6,96.97
04/08/2018 14:00,2.8,-15.1,26,36,6,96.99
04/08/2018 15:00,3.3,-16.2,23,35,4,97
04/08/2018 16:00,4.4,-14.4,24,24,3,97
04/08/2018 17:00,3.2,-14.7,26,2,6,97.01
04/08/2018 18:00,3,-14.6,26,1,3,97
04/08/2018 19:00,1.2,-13.7,32,34,3,97
04/08/2018 20:00,-2.7,-12.9,45,32,2,97.05
04/08/2018 21:00,-3.3,-14.2,43,32,4,97.08
04/08/2018 22:00,-3.1,-11.9,51,,0,97.1
04/08/2018 23:00,-3.1,-13.9,43,1,3,97.1
04/09/2018 00:00,-2.4,-13.6,42,2,6,97.15
04/09/2018 01:00,-2.7,-13.3,44,34,4,97.13
04/09/2018 02:00,-2.7,-13.1,45,33,6,97.16
04/09/2018 03:00,-2.6,-13.5,43,32,4,97.15
04/09/2018 04:00,-3,-14.3,41,35,2,97.14
04/09/2018 05:00,-3.3,-14,43,34,4,97.16
04/09/2018 06:00,-3,-13.5,44,,0,97.16
04/09/2018 07:00,-2.4,-11.9,48,16,1,97.16
04/09/2018 08:00,-1.3,-13.6,39,,0,97.17
04/09/2018 09:00,0.3,-13.9,34,30,2,97.17
04/09/2018 10:00,1.3,-13.1,33,24,4,97.16
04/09/2018 11:00,3.6,-12.9,29,21,6,97.13
04/09/2018 12:00,5.4,-13.1,25,16,6,97.07
04/09/2018 13:00,5.9,-13.2,24,17,6,97.04
04/09/2018 14:00,6.4,-12,26,22,8,97.01
04/09/2018 15:00,6.9,-11.7,25,25,5,96.98
04/09/2018 16:00,6.9,-11.3,26,7,7,96.98
04/09/2018 17:00,6.7,-9.4,31,6,5,96.96
04/09/2018 18:00,4.8,-4.7,50,2,12,97
04/09/2018 19:00,4,-4.1,56,2,11,97.07
04/09/2018 20:00,3.6,-4,58,3,8,97.12
04/09/2018 21:00,3,-4.1,60,36,6,97.18
04/09/2018 22:00,2.8,-5.4,55,5,6,97.21
04/09/2018 23:00,2.3,-9.1,43,3,7,97.28
04/10/2018 00:00,1.5,-10.6,40,4,8,97.39
04/10/2018 01:00,0.9,-11.1,40,6,10,97.47
04/10/2018 02:00,-0.6,-10.6,47,5,9,97.49
04/10/2018 03:00,-1.2,-9.9,52,3,9,97.49
04/10/2018 04:00,-1.3,-9.3,55,8,2,97.62
04/10/2018 05:00,-1.8,-8.1,62,4,4,97.68
04/10/2018 06:00,-2.1,-7.4,67,4,8,97.63
04/10/2018 07:00,-1.9,-8.2,62,4,7,97.62
04/10/2018 08:00,-1.5,-9.8,53,8,6,97.58
04/10/2018 09:00,-1.4,-14.1,37,10,8,97.57
04/10/2018 10:00,-0.9,-14.1,36,14,5,97.55
04/10/2018 11:00,-0.9,-14.9,34,16,13,97.46
04/10/2018 12:00,-0.2,-14.5,33,10,9,97.37
04/10/2018 13:00,1.1,-15.2,28,13,6,97.28
04/10/2018 14:00,1.5,-15.7,27,10,9,97.15
04/10/2018 15:00,2.2,-14.7,27,10,6,97.03
04/10/2018 16:00,2.2,-14.3,28,13,10,96.94
04/10/2018 17:00,1.7,-14.6,29,16,9,96.85
04/10/2018 18:00,1.2,-14.4,30,15,10,96.81
04/10/2018 19:00,0.6,-15.1,30,15,8,96.82
04/10/2018 20:00,0,-15,32,16,7,96.84
04/10/2018 21:00,-0.6,-15.3,32,14,6,96.84
04/10/2018 22:00,-1.4,-13.9,38,15,10,96.85
04/10/2018 23:00,-2,-12.4,45,16,8,96.83
04/11/2018 00:00,-3.1,-10.4,57,7,7,96.81
04/11/2018 01:00,-3.7,-11.4,55,9,7,96.78
04/11/2018 02:00,-3.9,-11,58,10,3,96.77
04/11/2018 03:00,-3.9,-13.6,47,15,5,96.79
04/11/2018 04:00,-5,-10.5,65,11,5,96.81
04/11/2018 05:00,-5.8,-7.9,85,11,5,96.82
04/11/2018 06:00,-6.1,-7.9,88,8,7,96.82
04/11/2018 07:00,-6.4,-8.4,86,8,5,96.84
04/11/2018 08:00,-6.3,-8.7,83,5,5,96.85
04/11/2018 09:00,-5.7,-8.5,81,6,7,96.86
04/11/2018 10:00,-4.6,-8.3,75,8,5,96.85
04/11/2018 11:00,-3.7,-8.1,72,9,7,96.85
04/11/2018 12:00,-2.8,-7.8,69,35,2,96.83
04/11/2018 13:00,-2.5,-8,66,11,5,96.79
04/11/2018 14:00,-1.5,-9,56,17,8,96.73
04/11/2018 15:00,-0.9,-9.1,53,16,12,96.7
04/11/2018 16:00,-0.3,-9.6,50,11,5,96.63
04/11/2018 17:00,-0.4,-8.9,52,14,8,96.58
04/11/2018 18:00,-0.9,-8.6,56,14,6,96.56
04/11/2018 19:00,-1.1,-8.4,58,12,4,96.54
04/11/2018 20:00,-1.5,-7.9,62,10,5,96.51
04/11/2018 21:00,-1.6,-7.9,62,15,5,96.52
04/11/2018 22:00,-1.8,-9.7,55,15,5,96.5
04/11/2018 23:00,-2,-11.3,49,13,5,96.45
04/12/2018 00:00,-2.1,-12.4,45,14,5,96.42
04/12/2018 01:00,-2.4,-12.7,45,15,6,96.4
04/12/2018 02:00,-2.5,-12.9,45,15,6,96.38
04/12/2018 03:00,-2.7,-12.6,47,13,5,96.35
04/12/2018 04:00,-2.7,-12.1,48,15,3,96.32
04/12/2018 05:00,-2.7,-11.8,50,13,5,96.31
04/12/2018 06:00,-2.8,-11.7,50,11,3,96.28
04/12/2018 07:00,-2.9,-11.6,51,15,5,96.27
04/12/2018 08:00,-2.8,-11.1,53,17,4,96.28
04/12/2018 09:00,-2.4,-10.2,55,16,6,96.3
04/12/2018 10:00,-1.8,-9.5,55,12,7,96.29
04/12/2018 11:00,-0.8,-8.4,56,16,9,96.29
04/12/2018 12:00,0.5,-7.2,56,14,10,96.27
04/12/2018 13:00,1.2,-7,55,15,8,96.25
04/12/2018 14:00,1.7,-7.1,52,13,7,96.27
04/12/2018 15:00,2.5,-6.8,50,8,7,96.26
04/12/2018 16:00,3.3,-5.3,53,13,6,96.23
04/12/2018 17:00,3.7,-4.9,53,15,8,96.23
04/12/2018 18:00,3.6,-4.6,55,14,7,96.22
04/12/2018 19:00,2.9,-4.7,57,12,5,96.21
04/12/2018 20:00,2.1,-4.6,61,13,3,96.23
04/12/2018 21:00,1.1,-4.6,65,14,5,96.23
04/12/2018 22:00,0.9,-4.3,68,13,3,96.22
04/12/2018 23:00,0.8,-4.5,68,16,4,96.23
4/13/2018 0:00,0.5,-4.2,71,16,2,96.25
4/13/2018 1:00,-1.2,-4.5,78,35,2,96.25
4/13/2018 2:00,-1.8,-5.2,78,30,2,96.26
4/13/2018 3:00,-2.2,-5.1,80,29,1,96.28
4/13/2018 4:00,-2.1,-4.6,83,16,2,96.28
4/13/2018 5:00,-2.2,-4.6,83,28,2,96.28
4/13/2018 6:00,-1.8,-4.5,82,19,4,96.28
4/13/2018 7:00,-0.6,-4.5,75,17,2,96.29
4/13/2018 8:00,1.6,-5.1,61,,0,96.26
4/13/2018 9:00,3.4,-4.5,56,19,6,96.27
4/13/2018 10:00,5.5,-4.8,47,30,4,96.23
4/13/2018 11:00,7.4,-5,41,1,1,96.19
4/13/2018 12:00,9.7,-6.4,32,15,3,96.13
4/13/2018 13:00,10.3,-7.4,28,18,8,96.07
4/13/2018 14:00,10.6,-5.8,31,17,7,96
4/13/2018 15:00,11.1,-6.9,28,15,9,95.96
4/13/2018 16:00,11.2,-6.5,28,15,10,95.9
4/13/2018 17:00,11,-5.5,31,11,9,95.87
4/13/2018 18:00,10.3,-5.4,33,12,7,95.83
4/13/2018 19:00,9.3,-5.5,35,11,4,95.79
4/13/2018 20:00,8.4,-5.6,37,8,6,95.77
4/13/2018 21:00,7.2,-4.7,43,14,5,95.76
4/13/2018 22:00,5.7,-4.5,48,15,5,95.76
4/13/2018 23:00,5.3,-4.9,48,11,5,95.75
4/14/2018 0:00,4.2,-5.6,49,13,6,95.74
4/14/2018 1:00,3.4,-5.4,53,15,7,95.74
4/14/2018 2:00,0.8,-5.2,64,6,3,95.76
4/14/2018 3:00,-0.5,-5.2,70,34,5,95.82
4/14/2018 4:00,0.6,-4.7,68,33,8,95.89
4/14/2018 5:00,-0.1,-4.7,72,33,8,95.95
4/14/2018 6:00,0.7,-4.3,69,33,13,95.97
4/14/2018 7:00,1.8,-4.4,64,32,9,96.06
4/14/2018 8:00,2.4,-4.3,61,32,12,96.07
4/14/2018 9:00,3.7,-4.4,56,29,13,96.11
4/14/2018 10:00,5.7,-4.6,48,33,9,96.15
4/14/2018 11:00,6.3,-4.2,47,32,10,96.21
4/14/2018 12:00,7,-3.8,46,33,7,96.27
4/14/2018 13:00,6.6,-2.5,52,1,15,96.31
4/14/2018 14:00,6.6,-2.9,50,36,17,96.36
4/14/2018 15:00,6.1,-2.3,55,1,17,96.41
4/14/2018 16:00,5.7,-1.9,58,2,15,96.48
4/14/2018 17:00,5.1,-1.3,63,36,15,96.57
4/14/2018 18:00,4.8,-1,66,36,10,96.64
4/14/2018 19:00,4.2,-0.8,70,2,11,96.7
4/14/2018 20:00,3.3,-1.4,71,2,10,96.77
4/14/2018 21:00,2.7,-1.7,73,3,10,96.87
4/14/2018 22:00,2.4,-2.1,72,2,12,96.95
4/14/2018 23:00,1.9,-2.2,74,2,10,97.01
4/15/2018 0:00,1.5,-2.7,73,2,13,97.08
4/15/2018 1:00,1,-3.5,72,1,14,97.15
4/15/2018 2:00,0.4,-4,72,1,13,97.23
4/15/2018 3:00,-0.1,-4.3,73,2,11,97.33
4/15/2018 4:00,-0.7,-4.7,74,1,14,97.44
4/15/2018 5:00,-1.4,-5.7,73,2,13,97.51
4/15/2018 6:00,-2.2,-6.2,74,1,15,97.6
4/15/2018 7:00,-2.8,-6.1,78,1,14,97.68
4/15/2018 8:00,-3.1,-6.7,76,2,15,97.75
4/15/2018 9:00,-3.1,-7.3,73,1,13,97.79
4/15/2018 10:00,-2.9,-8,68,1,13,97.84
4/15/2018 11:00,-2.8,-8.4,65,4,13,97.87
4/15/2018 12:00,-2.4,-9.1,60,4,10,97.88
4/15/2018 13:00,-1.6,-8.7,58,4,9,97.87
4/15/2018 14:00,-1.1,-9.2,54,1,10,97.85
4/15/2018 15:00,-0.5,-8.8,54,2,10,97.84
4/15/2018 16:00,-0.4,-9.1,52,4,9,97.84
4/15/2018 17:00,-0.4,-8.7,54,3,10,97.86
4/15/2018 18:00,-0.6,-8.6,55,4,8,97.86
4/15/2018 19:00,-0.9,-8.8,55,4,9,97.87
4/15/2018 20:00,-1.3,-9.3,54,5,10,97.91
4/15/2018 21:00,-2,-10.2,53,6,13,97.95
4/15/2018 22:00,-2.9,-10.7,55,5,13,97.98
4/15/2018 23:00,-3.7,-11.5,54,7,12,98
4/16/2018 0:00,-4.6,-11.4,59,5,12,98
4/16/2018 1:00,-5.1,-11.5,61,4,12,98
4/16/2018 2:00,-5.6,-11.1,65,4,11,98
4/16/2018 3:00,-6.2,-10.9,69,3,9,98
4/16/2018 4:00,-6.5,-11.6,67,2,9,97.99
4/16/2018 5:00,-6.7,-12.1,65,4,11,97.97
4/16/2018 6:00,-6.9,-12,67,3,9,97.95
4/16/2018 7:00,-6.7,-12,66,4,8,97.93
4/16/2018 8:00,-6.4,-12.1,64,6,7,97.88
4/16/2018 9:00,-5.9,-11.8,63,8,6,97.82
4/16/2018 10:00,-5.3,-11,64,6,5,97.78
4/16/2018 11:00,-4.2,-11.1,58,10,3,97.7
4/16/2018 12:00,-3.5,-10.2,60,17,7,97.64
